id,level,exp,boss,HP,MP
3401001,35,95,0,2800,200
3401002,36,100,0,3000,300
3401003,36,100,0,3000,300
3401004,37,103,0,3200,300
3401005,38,107,0,3400,300
3401006,38,107,0,3400,300
3401007,39,112,0,3600,300
3401008,40,115,0,3800,300
3401009,41,119,0,4000,450
3401010,42,124,0,4200,450
3401011,45,1,1,160000,32000
3501000,30,86,0,1800,120
3501001,31,91,0,1980,200
3501002,32,97,0,2200,200
3501003,32,97,0,2200,200
3501004,33,103,0,2400,200
3501005,34,108,0,2600,200
3501006,35,114,0,2800,200
3501007,35,114,0,2800,200
3501008,38,0,1,85000,15000
3501009,32,97,0,2200,200
3502000,51,194,0,6400,800
3502001,51,194,0,6400,800
3502002,52,202,0,6800,800
3502003,52,202,0,6800,800
3502004,53,210,0,7200,800
3502005,53,210,0,7200,800
3502006,54,217,0,7600,800
3502007,54,217,0,7600,800
3502008,55,1,1,335000,60000
3503000,210,85029,0,19933200,35000
3503001,212,89158,0,21036600,40000
3503002,216,97386,0,23325000,40000
3503003,220,106104,0,25748800,40000
3503004,220,106104,0,25748800,40000
3503005,222,110562,0,27016400,45000
3503006,226,119943,0,29638000,45000
3503007,228,124604,0,30992000,45000
3503008,228,124604,0,30992000,45000
3503009,230,129324,0,32374800,45000
3503010,210,85029,0,19933200,35000
3503011,1,0,1,1,1
3503012,210,85029,0,19933200,35000
3503013,1,0,1,1,1
4090000,42,124,0,4200,450
4110300,91,1231,0,94000,2600
4110301,92,1274,0,98000,2600
4110302,93,1316,0,102000,2600
4130100,66,302,0,16000,1500
4130101,28,53,0,720,120
4130102,75,484,0,30000,1800
4130103,98,7610,1,610000,15000
4130104,75,484,0,30000,1800
4220000,82,20675,1,1450000,60000
4220001,82,,1,67000,12000
4230100,28,53,0,720,120
4230101,28,64,0,720,120
4230102,45,134,0,4800,450
4230103,56,197,0,8600,1000
4230104,27,50,0,650,120
4230105,75,484,0,30000,1800
4230106,74,458,0,28000,1800
4230107,122,3174,0,487230,4000
4230108,132,16296,0,3784500,4000
4230109,96,1440,0,114000,2800
4230110,97,1481,0,118000,2800
4230111,113,2963,0,348075,3000
4230112,114,3055,0,362700,3000
4230113,114,3055,0,362700,3000
4230114,115,3148,0,377625,3000
4230115,115,3148,0,377625,3000
4230116,77,584,0,38000,2000
4230117,78,635,0,42000,2000
4230118,79,684,0,46000,2000
4230119,73,433,0,26000,1800
4230120,74,458,0,28000,1800
4230121,75,484,0,30000,1800
4230122,75,484,0,30000,1800
4230123,80,732,0,50000,2000
4230124,80,732,0,50000,2000
4230125,62,256,0,12600,1200
4230126,62,256,0,12600,1200
4230127,165,17910,0,4142000,16000
4230128,167,19084,0,4464000,18000
4230129,169,20280,0,4796400,18000
4230130,171,21579,0,5148000,20000
4230131,173,22823,0,5510800,20000
4230132,175,24173,0,5884800,20000
4230133,176,24859,0,6076000,20000
4230134,177,25551,0,6270000,20000
4230137,178,26159,0,6466800,20000
4230138,179,26864,0,6666400,20000
4230139,190,,1,2000000000,100000
4230140,110,,1,4970800,18000
4230141,178,78477,0,32334000,10000
4230142,180,82722,0,34344000,10000
4230200,79,684,0,46000,2000
4230201,79,684,0,46000,2000
4230300,55,187,0,8000,800
4230400,57,206,0,9200,1000
4230500,126,5102,0,675432,4000
4230501,127,5230,0,697680,4000
4230502,127,5230,0,697680,4000
4230503,127,5230,0,697680,4000
4230504,127,5230,0,697680,4000
4230505,129,5737,0,779220,4000
4230506,129,5737,0,779220,4000
4230600,90,1188,0,90000,2400
4240000,80,732,0,50000,2000
4250000,98,1522,0,122000,2800
4250001,98,1522,0,122000,2800
4300000,42,,0,1,300
4300001,42,124,0,4200,450
4300002,42,,0,1,300
4300003,42,124,0,4200,450
4300004,42,,0,1,300
4300005,42,124,0,4200,450
4300006,43,127,0,4400,450
4300007,44,131,0,4600,450
4300008,45,134,0,4800,450
4300009,46,139,0,5040,600
4300010,47,143,0,5280,600
4300011,48,148,0,5520,600
4300012,49,151,0,5760,600
4300013,48,6150,1,138000,30000
4300014,50,156,0,6000,800
4300015,50,156,0,6000,800
4300016,50,156,0,6000,800
4300017,48,,1,1,100
4310000,145,8631,0,1326150,8000
4310001,145,8631,0,1326150,8000
4310002,146,8928,0,1373850,10000
4310004,147,9186,0,1425600,10000
4310005,148,9445,0,1478250,10000
4310006,149,9752,0,1531800,10000
4310007,150,10019,0,1586250,10000
4310008,151,10286,0,1641600,12000
4310009,152,10811,0,1732500,12000
4310010,153,11294,0,1825200,12000
4310011,154,11832,0,1919700,12000
4310012,155,12325,0,2020200,12000
4310013,155,12325,0,2020200,12000
4310014,155,12325,0,2020200,12000
4310015,155,0,1,202020000,32000
4310016,151,0,1,164160000,12000
4310017,155,36975,0,10101000,10000
4310018,157,40143,0,11092500,12000
4310019,159,43386,0,12144000,12000
4310020,161,46692,0,17612000,12000
4310021,162,48474,0,18375000,12000
5090000,45,134,0,4800,450
5090001,128,114200,1,15375000,120000
5100000,78,635,0,42000,2000
5100001,117,,0,406890,3000
5100002,51,162,0,6400,800
5100003,58,215,0,9800,1000
5100004,62,256,0,12600,1200
5100005,60,233,0,11000,1000
5100100,130,4996,0,684450,4000
5100101,132,6518,0,756900,4000
5100102,134,5911,0,834675,4000
5100103,135,6138,0,876000,4000
5100104,136,6369,0,915750,6000
5100105,137,,0,300000,6000
5100106,138,6836,0,1000125,6000
5100107,139,7111,0,1042200,6000
5100108,140,7352,0,1087800,6000
5100109,137,6603,0,656250,6000
5100200,132,1,1,3784500,4000
5100201,132,1,1,3784500,4000
5100202,132,1,1,3784500,4000
5100203,132,1,1,5676750,4000
5110300,94,1358,0,106000,2600
5110301,95,1399,0,110000,2600
5110302,95,1399,0,110000,2600
5120000,74,458,0,28000,1800
5120001,71,382,0,22000,1800
5120002,71,382,0,22000,1800
5120003,71,382,0,22000,1800
5120100,76,535,0,34000,2000
5120500,128,5482,0,738000,4000
5120501,129,5737,0,779220,4000
5120502,129,5737,0,779220,4000
5120503,126,5102,0,675432,4000
5120504,126,5102,0,675432,4000
5120505,128,5482,0,738000,4000
5120506,128,5482,0,738000,4000
5120507,137,165075,1,23906250,150000
5130100,67,316,0,17000,1500
5130101,15,26,0,250,20
5130102,16,28,0,275,40
5130103,47,143,0,5280,600
5130104,80,732,0,50000,2000
5130105,78,635,0,42000,2000
5130106,119,,0,437235,3000
5130107,124,4012,0,522060,4000
5130108,132,16296,0,3784500,4000
5140000,81,780,0,54000,2200
5150000,17,30,0,300,40
5150001,63,266,0,13400,1200
5150002,18,38,0,325,40
5150003,19,39,0,350,40
5160000,75,581,0,36000,2200
5160001,76,581,0,40800,2200
5160002,79,821,0,55200,2400
5160003,80,878,0,60000,2600
5160004,77,701,0,45600,2400
5160005,81,,0,54000,2200
5160006,80,,0,50000,2000
5200000,76,535,0,34000,2000
5200001,76,535,0,34000,2000
5200002,76,535,0,34000,2000
5220000,40,960,1,19000,3000
5220001,30,,1,5000,6000
5220002,30,600,1,9000,1200
5220003,115,78700,1,9440625,90000
5220004,132,135800,1,18922500,150000
5250000,98,1522,0,122000,2800
5250001,98,1522,0,122000,2800
5250002,99,1561,0,126000,2800
5250003,99,1561,0,126000,2800
5250004,100,1,1,4250000,60000
5250005,100,1601,0,130000,2800
5250006,100,1601,0,130000,2800
5250007,102,1,1,9500000,3000
5300000,77,584,0,38000,2000
5300001,77,584,0,38000,2000
5300100,30,86,0,1800,120
5400000,77,584,0,38000,2000
6090000,125,160620,1,7750000,200000
6090001,82,20675,1,1450000,50000
6090002,130,89928,1,13689000,200000
6090003,70,17760,1,500000,75000
6090004,95,8050,1,350000,110000
6110300,94,1358,0,106000,2600
6110301,95,1399,0,110000,2600
6130100,68,329,0,18000,1500
6130101,18,280,1,2500,200
6130102,120,5412,0,453600,3000
6130103,79,684,0,46000,2000
6130104,70,296,1,22200,1500
6130200,115,9444,0,1888125,3000
6130201,64,,0,14200,1200
6130202,64,557,0,14200,1200
6130203,128,5482,0,738000,4000
6130204,130,5995,0,821340,4000
6130207,128,5482,0,738000,4000
6130208,130,5995,0,821340,4000
6130209,128,5482,0,738000,4000
6150000,81,780,0,54000,2200
6160000,78,762,0,50400,2400
6160001,81,936,0,64800,2600
6160002,82,992,0,69600,2600
6160003,83,1,1,5520000,90000
6160004,63,,1,1,100
6220000,50,3900,1,300000,6000
6220001,82,26450,1,1050000,100000
6230100,69,342,0,19000,1500
6230101,73,361,1,30000,1800
6230200,79,684,0,46000,2000
6230201,121,5562,0,470265,4000
6230300,116,9729,0,1956975,3000
6230400,115,9444,0,1888125,3000
6230401,72,408,0,24000,1800
6230500,116,9729,0,1956975,3000
6230600,68,329,0,18000,1500
6230601,69,342,0,19000,1500
6230602,64,278,0,14200,1200
6300000,117,3339,0,406890,3000
6300001,117,6678,0,406890,3000
6300002,120,5412,0,453600,3000
6300003,76,446,1,60000,2000
6300004,66,200,1,38000,600
6300005,66,15100,1,800000,6000
6300100,116,9729,0,1956975,3000
6400000,119,3510,0,437235,3000
6400001,119,7020,0,437235,3000
6400002,121,5562,0,470265,4000
6400003,69,285,0,9500,1500
6400004,85,710,1,80000,1000
6400005,44,10,1,50000,500
6400006,44,10,1,50000,500
6400007,48,10,1,2800,500
6400008,50,10,1,22500,500
6400009,50,10,1,21000,500
6400100,117,10017,0,2034450,3000
6500000,72,408,0,24000,1800
6500001,73,433,0,26000,1800
6500002,74,458,0,28000,1800
6500003,75,484,0,30000,1800
6500004,76,535,0,34000,2000
6500005,77,584,0,38000,2000
6500006,78,635,0,42000,2000
6500010,80,488,1,30000,2000
6500011,80,,1,2300000,25000
6500012,80,28500,1,4600000,75000
6500013,74,,1,14000,1800
6500014,75,,1,15000,1800
6500015,76,,1,17000,2000
7090000,97,45850,1,2050000,120000
7110300,95,1399,1,110000,2600
7110301,95,1399,0,110000,2600
7120100,130,118950,1,6750000,200000
7120101,132,126450,1,7250000,200000
7120102,134,133850,1,7750000,200000
7120103,120,3007,0,453600,3000
7120104,120,3007,0,453600,3000
7120105,120,3007,0,453600,3000
7120106,127,3632,0,581400,4000
7120107,129,3984,0,649350,4000
7120108,130,4163,0,684450,4000
7120109,131,4344,0,720300,4000
7120110,110,32980,0,1700000,60000
7120111,120,38800,0,2100000,60000
7120112,180,40000,0,4700000,200000
7120113,190,45000,0,6600000,280000
7120114,180,12000,1,1000000,20000
7120115,190,18000,1,2000000,28000
7130000,73,433,0,26000,1800
7130001,134,17733,0,4173375,4000
7130002,103,1789,0,150520,3000
7130003,104,1858,0,157680,3000
7130004,105,1914,0,165750,3000
7130010,118,10242,0,2105850,3000
7130020,106,1984,0,173250,3000
7130100,70,355,0,20000,1500
7130101,70,355,0,20000,1500
7130102,120,5412,0,453600,3000
7130103,65,289,0,15000,1200
7130104,131,6254,0,864360,4000
7130200,122,3808,0,487230,4000
7130300,119,10530,0,2186175,3000
7130400,66,400,1,25000,200
7130401,66,400,1,25000,200
7130402,66,400,1,25000,200
7130500,103,1789,0,150520,3000
7130501,104,1858,0,157680,3000
7130600,104,1858,0,157680,3000
7130601,105,1914,0,165750,3000
7130602,100,,1,8000,
7140000,118,10242,0,2105850,3000
7150000,81,780,0,54000,2200
7150001,82,827,0,58000,2200
7150002,82,827,0,58000,2200
7150003,83,875,0,62000,2200
7150004,84,920,0,66000,2200
7160000,119,10530,0,2186175,3000
7220000,130,124900,1,17111250,120000
7220001,65,2410,1,75000,12000
7220002,130,124900,1,17111250,140000
7220003,130,,1,3000246,30000
7220004,130,,1,3000246,30000
7220005,130,286936,1,3000246,30000
8090000,98,60000,1,2850000,140000
8105000,83,875,0,62000,2200
8105001,84,920,0,66000,2200
8105002,84,920,0,66000,2200
8105003,85,966,0,70000,2200
8105004,85,966,0,70000,2200
8105005,85,966,0,70000,2200
8110300,97,1481,0,118000,2800
8120100,137,144800,1,8500000,300000
8120101,140,155500,1,9250000,300000
8120102,132,4527,0,756900,4000
8120103,133,4737,0,796500,4000
8120104,134,4926,0,834675,4000
8120105,135,5115,0,876000,4000
8120106,136,5307,0,915750,6000
8120107,139,5926,0,1042200,6000
8130100,70,5325,1,1000000,4500
8140000,123,3910,0,504495,4000
8140001,106,1984,0,173250,3000
8140002,107,2055,0,180910,3000
8140003,107,6165,0,904550,3000
8140100,121,5562,0,470265,4000
8140101,110,2711,0,308550,3000
8140102,110,2711,0,308550,3000
8140103,110,2711,0,308550,3000
8140104,110,8133,0,1542750,3000
8140105,110,8133,0,1542750,3000
8140106,110,8133,0,1542750,3000
8140110,108,2112,0,188730,3000
8140111,109,2184,0,197540,3000
8140112,109,6552,0,987700,3000
8140200,116,9729,0,1956975,3000
8140300,117,10017,0,2034450,3000
8140500,136,19107,0,4578750,6000
8140510,200,,1,2100000000,1500000
8140511,137,5502,0,956250,6000
8140512,139,5926,0,1042200,6000
8140555,106,,0,173250,3000
8140600,107,2055,0,180910,3000
8140700,127,3632,0,387600,4000
8140701,128,3806,0,410000,4000
8140702,131,4344,0,720300,4000
8140703,133,4737,0,796500,4000
8141000,119,10530,0,2186175,3000
8141100,120,10824,0,2268000,3000
8141300,108,2112,0,188730,3000
8142000,119,10824,0,2186175,3000
8142100,109,2184,0,197540,3000
8143000,120,10824,0,2268000,3000
8144000,132,5432,0,756900,4000
8144001,133,5685,0,796500,4000
8144002,134,5911,0,834675,4000
8144003,135,6138,0,876000,4000
8144004,136,6369,0,915750,6000
8144005,136,6369,0,915750,6000
8144006,137,6603,0,956250,6000
8144007,137,6603,0,956250,6000
8144008,138,6836,0,1000125,6000
8145000,121,3708,0,470265,4000
8145001,121,3708,0,470265,4000
8145002,121,3708,0,470265,4000
8145003,122,3808,0,487230,4000
8145004,122,3808,0,487230,4000
8145005,122,3808,0,487230,4000
8145006,123,3910,0,504495,4000
8145007,123,3910,0,504495,4000
8145008,123,3910,0,504495,4000
8145100,125,1,1,12000000,10000
8145101,125,220000,1,24000000,10000
8145102,125,1,1,225000000,9000
8145200,125,1,1,12000000,10000
8145201,125,1,1,24000000,10000
8145202,125,1,1,225000000,9000
8147000,152,10811,0,2310000,12000
8147001,153,11293,0,2433600,12000
8147002,154,11831,0,2559600,12000
8147003,155,12324,0,2693600,12000
8147004,156,12878,0,2824600,14000
8147005,157,13381,0,2958000,14000
8147006,158,13949,0,3093800,14000
8147007,159,14462,0,3238400,14000
8147008,160,15041,0,3379200,14000
8147009,161,15563,0,3522400,16000
8147010,162,16158,0,3675000,16000
8147011,163,16759,0,3823200,16000
8147012,157,23525,1,15000000,700000
8147013,158,24215,1,15500000,700000
8147014,159,24900,1,16000000,700000
8148000,130,4996,0,684450,4000
8148001,131,5212,0,720300,4000
8148002,133,0,0,531000,4000
8148003,133,6822,0,796500,4000
8148004,134,4926,0,556450,4000
8148005,134,5910,0,834675,4000
8148006,135,6138,0,876000,6000
8148007,136,6369,0,915750,6000
8148008,137,6603,0,956250,6000
8148009,138,6835,0,1000125,6000
8148010,139,7111,0,1042200,60000
8148011,140,7352,0,1087800,60000
8148012,145,0,1,31500000,500000
8150000,100,3500,1,100000,500
8150100,110,2711,0,308550,3000
8150101,110,2711,0,308550,3000
8150200,136,5307,0,915750,6000
8150201,142,6533,0,1178775,8000
8150300,134,4926,0,834675,4000
8150301,137,5502,0,956250,6000
8150302,141,6328,0,1134300,8000
8150303,141,22782,0,5671500,8000
8160000,120,10824,0,2268000,3000
8170000,122,11424,0,2436150,4000
8180000,115,13500,1,3700000,1500
8180001,115,13500,1,3700000,1500
8190000,145,7193,0,1326150,8000
8190001,145,,0,1326150,8000
8190002,150,17160,0,1586250,10000
8190003,147,7655,0,1425600,10000
8190004,153,9411,0,1825200,12000
8190005,150,8349,0,1586250,10000
8190006,147,27558,0,7128000,10000
8190007,153,33882,0,9126000,12000
8200000,136,6368,0,1098900,6000
8200001,142,9407,0,1414530,8000
8200002,144,10051,0,1531350,8000
8200003,146,10712,0,1648620,10000
8200004,148,11334,0,1773900,10000
8200005,151,12342,0,1969920,12000
8200006,153,13552,0,2190240,12000
8200007,155,14789,0,2424240,12000
8200008,157,16057,0,2662200,14000
8200009,160,18049,0,4055040,14000
8200010,162,19390,0,4410000,16000
8200011,164,20756,0,4777440,16000
8200012,166,22148,0,5157360,18000
8210000,115,2624,0,251750,3000
8210001,118,2845,0,280780,3000
8210002,120,3007,0,302400,3000
8210003,122,3174,0,324820,4000
8210004,125,3429,0,359950,4000
8210005,127,3632,0,387600,4000
8210006,117,1710,1,500000,15000
8210007,117,1721,1,500000,15000
8210010,115,460000,1,26500000,200000
8210011,120,602000,1,34500000,200000
8210012,125,646000,1,42500000,200000
8210013,120,204288,1,60000000,200000
8210014,125,,1,1,100
8211000,128,3806,0,410000,4000
8211001,130,4163,0,456300,4000
8211002,132,4527,0,504600,4000
8211003,120,5360,0,604800,3000
8211004,133,281124,1,80000000,200000
8211005,130,14988,0,3422250,4000
8211006,132,16296,0,3784500,4000
8211007,134,17733,0,4173375,4000
8220000,75,12100,1,750000,50000
8220001,122,22900,1,1090000,40000
8220002,99,69950,1,3450000,150000
8220003,145,39800,1,2100000,80000
8220004,150,189750,1,11750000,500000
8220005,159,249000,1,16000000,700000
8220006,168,308850,1,20500000,900000
8220007,18,1950,1,21750,4000
8220008,85,,1,1750000,110000
8220009,85,40250,1,1750000,110000
8220010,132,311223,1,10304945,30000
8220011,134,336524,1,11798131,30000
8220012,137,388006,1,14453128,40000
8220013,140,,1,5901938,40000
8220014,140,,1,5901938,40000
8220015,140,445616,1,5901938,40000
8220016,123,3259,0,336330,4000
8220017,125,3429,0,359950,4000
8220018,127,3632,0,387600,4000
8220019,124,3343,0,348040,4000
8220020,164,17297,0,3981200,16000
8220021,166,18457,0,4297800,18000
8220022,100,10,1,1000000,100000
8220023,100,10,1,1000000,100000
8220024,100,10,1,1000000,100000
8220025,100,10,1,1000000,100000
8220026,100,10,1,1000000,100000
8220027,10,0,1,6200,100000
8220028,10,0,1,100000000,100000
8220029,69,,1,20,10
8220030,109,,1,20,10
8220031,149,,1,20,10
8220032,150,,1,20,10
8220033,69,,1,20,10
8220034,109,,1,20,10
8220035,149,,1,20,10
8220036,150,,1,20,10
8220038,160,45123,0,16896000,6000
8220039,160,45123,0,16896000,14000
8220040,162,48474,0,18375000,16000
8220041,164,51894,0,19906000,16000
8220042,166,55374,0,21489000,18000
8230000,100,,1,999999999,2000
8230001,105,2586,0,331500,3000
8230002,105,2586,0,331500,3000
8230003,107,2780,0,361820,3000
8230004,108,2857,0,377460,3000
8230005,105,2586,0,331500,3000
8230006,106,2682,0,346500,3000
8230007,110,3059,0,411400,3000
8230008,109,0,0,395080,3000
8230009,109,4139,0,395080,3000
8230010,110,3059,0,411400,3000
8230011,110,3059,0,411400,3000
8230012,110,12363,1,1700000,3000
8230013,110,3059,0,411400,3000
8230014,110,3059,0,411400,3000
8230015,110,3059,0,411400,3000
8230016,110,3059,0,411400,3000
8230017,110,3059,0,411400,3000
8230018,110,3059,0,411400,3000
8230019,105,3831,0,497250,3000
8230020,106,3975,0,519750,3000
8230021,110,4535,0,617100,3000
8230022,107,4121,0,542730,3000
8230023,108,4236,0,566190,3000
8230024,109,4385,0,592620,3000
8230025,110,,0,617100,3000
8230026,110,3059,0,411400,3000
8230027,111,4686,0,642060,3000
8230028,112,4808,0,670170,3000
8230029,113,4963,0,696150,3000
8230030,100,,0,1999998,2000
8230031,110,3059,0,617100,3000
8230032,110,3059,0,617100,3000
8230033,110,12233,1,255000,3000
8230035,110,4536,0,617100,3000
8230036,110,3059,0,617100,3000
8230037,110,3059,0,617100,3000
8230038,110,3059,0,617100,3000
8230039,110,,1,330000000,500
8230040,110,3059,0,617100,3000
8230041,110,3059,0,617100,3000
8230042,110,3059,0,617100,3000
8230043,110,3059,0,617100,3000
8230044,110,3059,0,617100,3000
8230045,115,16878,1,2375000,3000
8230046,100,,0,520000,1800
8230047,100,0,0,1440000,8000
8230048,110,0,0,617100,3000
8230050,110,3059,0,617100,3000
8230051,110,3059,0,617100,3000
8230052,110,3059,0,617100,3000
8230053,110,3059,0,617100,3000
8230054,110,3059,0,617100,3000
8230055,110,3059,0,617100,3000
8230056,110,3059,0,617100,3000
8230057,110,3059,0,617100,3000
8230058,110,3059,0,617100,3000
8230059,110,3059,0,617100,3000
8230060,110,3059,0,617100,3000
8230061,110,3059,0,617100,3000
8240000,10,17,1,80000,10
8240001,10,17,1,10000,10
8240002,10,17,1,10000,10
8240003,10,17,1,140000,10
8240004,190,,0,2000000000,100000
8240005,10,0,1,900000000,900000000
8240006,10,0,1,900000000,900000000
8240007,10,0,1,900000000,900000000
8240008,10,0,1,900000000,900000000
8240010,125,,1,1619775,4000
8240011,85,966,0,70000,2200
8240012,125,,1,1619775,4000
8240013,85,966,0,70000,2200
8240014,85,966,0,70000,2200
8240015,85,966,0,70000,2200
8240016,125,,1,1619775,4000
8240017,105,,1,1875000,75000
8240018,105,,1,1875000,75000
8240019,105,,1,1875000,75000
8240020,125,,1,1619775,4000
8240021,10,17,0,125,10
8240022,10,17,0,125,10
8240023,10,,0,125,10
8240024,10,,0,125,10
8240025,10,,0,125,10
8240026,10,,0,125,10
8240027,10,,0,125,10
8240028,10,,0,125,10
8240029,10,17,0,125,10
8240030,1,1,0,1,1
8240031,10,17,0,125,10
8240032,10,,0,125,10
8240033,1,0,0,1600,20
8240035,10,,0,125,10
8240036,10,,0,125,10
8240037,10,,0,125,10
8240038,10,17,1,125,10
8240039,10,17,1,125,10
8240040,250,1,0,2100000000,1500000
